4,The Twist,,,,,,,,,,
4, 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 8_maj , 8_maj ,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj ,,,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 8_maj , 8_maj ,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 8_maj ,,,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj , 1_maj ,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj , ,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4, 10_min 5_maj , 10_min , 1_maj 8_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I Love,,,,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj , 1_maj ,,,,,
4, 6_maj , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 6_maj 1_maj , 8_7 , 1_maj , 1_maj ,,,,,
4, 6_maj , 8_7 , 1_maj , 0:7 ,,,,,,,
4, 2_maj , 7_maj 2_maj , 7_maj 2_maj , 0:7 , 2_maj ,,,,,,
4, 2_maj , 7_maj 2_maj , 7_maj 2_maj , 0:7 , 2_maj , 2_maj ,,,,,
4, 7_maj , 0:7 , 2_maj , 2_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I Put A Spell On You,,,,,,,,,,
4,0,,,,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 1_min , 6_min , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
4, 1_min , 1_min , 6_min , 0:maj ,,,,,,,
4, 1_min , 8_7 , 1_min 6_min , 8_7 ,,,,,,,
4, 1_min , 6_min , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
4, 1_min , 1_min , 6_min , 0:maj ,,,,,,,
4, 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
4, 2_maj 11_maj , 4_maj 6_maj ,,,,,,,,,
4, 1_min , 6_min , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
4, 1_min , 1_min , 6_min , 0:maj ,,,,,,,
4, 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
4, 2_maj 11_maj , 4_maj 6_maj ,,,,,,,,,
4, 1_min , 6_min , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 8_7 , 8_7 ,,,,,,,
4, 1_min , 1_min , 6_min , 0:maj ,,,,,,,
4, 1_min , 8_7 , 1_min 6_min , 8_7 0:maj ,,,,,,,
4, 2_maj 11_maj , (6/4) 4_maj . 6_maj . . . ,,,,,,,,,
4, 1_min , 1_min , 1_min , &pause ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,"I Rise, I Fall",,,,,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
4, 6_maj , 8_maj , 1_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
4, 6_maj , 8_maj , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 5_min7 , 6_maj , 1_maj 1_7 ,,,,,,,
4, 6_maj , 5_min7 , 3_7 , 8_maj , 8_maj 6_maj 5_min 3_min ,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj 8_maj , 1_maj ,,,,,,,
4, 6_maj , 8_maj , 5_maj , 10_min ,,,,,,,
4, 6_maj , 8_maj , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 8_maj , ->,,,,,,,,
4, 1_maj , 10_min , 1_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I Saw Her Standing There,,,,,,,,,,
4,0,,,,,,,,,,
4, 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
4, 6_7 , 6_7 , 6_7 , 6_7 ,,,,,,,
4, 6_7 , 6_7 , 8_7 , 8_7 ,,,,,,,
4, 6_7 , 6_7 ,,,,,,,,,
4, 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7 1_7/3 , 6_7 , 6_min ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
4, 6_7 , 6_7 , 6_7 , 6_7 ,,,,,,,
4, 6_7 , 6_7 , 8_7 , 8_7 ,,,,,,,
4, 6_7 , 6_7 ,,,,,,,,,
4, 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
4, 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
4, 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
4, 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
4, 1_7 , 8_7 , 6_7 , 1_7 ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I'd Love To Change The World,,,,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min ,,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I'd Love To Change The World,,,,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
4, 1_min ,,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I'm In Love,,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 . . 4_min7 ,,,,,,,,,
4, 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
4, 1_maj . 5_min7 6_maj , 6_maj , 3_min7 . 8_7 1_maj , 1_maj ,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 . . 4_min7 ,,,,,,,,,
4, 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
4, 1_maj . 5_min7 6_maj , 6_maj , 3_min7 . 8_7 1_maj , 1_maj . 3_min7 4_min7 ,,,,,,,
4, 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4, 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
4, 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4, 5_7 , 5_7 , 12_maj , 12_maj ,,,,,,,
4, 7_7 , 7_7 , 7_7 , 12_maj , 12_maj ,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
4, 8_7 , 8_7 , N , N , N ,,,,,,
4, 1_maj , x4,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,I've Got A Tiger By The Tail,,,,,,,,,,
4, N , N ,,,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj N . . , N ,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj N . . ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj N . . , N ,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
4, 8_7 , 8_7 , ->,,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 8_7 1_maj . ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,In The Midnight Hour ,,,,,,,,,,
4, 11_maj , 8_maj , 6_maj , 4_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj ,,,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 11_maj , 8_maj ,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 11_maj , 8_maj ,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 11_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 8_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4, 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,It's Only Rock and Roll (But I Like It) ,,,,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . ,,
4, 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
4, 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,
4, 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 11_maj 6_maj , 11_maj 6_maj , 1_maj , 1_maj , 1_maj 
4, 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . ,,
4, 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
4, 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,
4, 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 11_maj 6_maj , 11_maj 6_maj , 1_maj , 1_maj , 1_maj 
4, 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
4, 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj , x12,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Johnny Reb,,,,,,,,,,
4, 1_maj , 6_maj 1_maj , 1_maj , 6_maj 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
4, 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
4, 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
4, 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
4, 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
4, 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj . . 8_7 ,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Last Kiss,,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Last Kiss,,,,,,,,,,
4, N , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Last Kiss,,,,,,,,,,
4, N , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Last Kiss,,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
4, 1_maj , N ,,,,,,,,,
4, 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
