The Twist,,,,,,,,,,
 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 6_7 , 6_7 , 6_7 , 6_7 ,,,,,,,
 6_7 , 6_7 , 8_7 , 8_7 ,,,,,,,
 6_7 , 6_7 ,,,,,,,,,
 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
 1_7 , 8_7 , 1_7 , 8_7 ,,,,,,,
 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 1_7 , 1_7 1_7/3 , 6_7 , 6_min ,,,,,,,
 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 6_7 , 6_7 , 6_7 , 6_7 ,,,,,,,
 6_7 , 6_7 , 8_7 , 8_7 ,,,,,,,
 6_7 , 6_7 ,,,,,,,,,
 1_7 , 1_7 , 6_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 1_7 , 1_7/3 , 6_7 , 0:maj ,,,,,,,
 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 8_7 , 6_7 , 1_7 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I'd Love To Change The World,,,,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I'd Love To Change The World,,,,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_maj ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min , 4_maj , 6_min , 0:maj 8_7 ,,,,,,,
 1_min ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I'm In Love,,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 . . 4_min7 ,,,,,,,,,
 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
 1_maj . 5_min7 6_maj , 6_maj , 3_min7 . 8_7 1_maj , 1_maj ,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 . . 4_min7 ,,,,,,,,,
 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
 1_maj . 5_min7 6_maj , 6_maj , 3_min7 . 8_7 1_maj , 1_maj . 3_min7 4_min7 ,,,,,,,
 5_min7 , 5_min7 , 6_maj , 8_maj ,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
 1_maj6 . 8_maj6/3 10_min7 , 10_min7 1_maj ,,,,,,,,,
 6_maj7 . 5_min7 3_min7 , 3_min7 8_9 ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 5_7 , 5_7 , 12_maj , 12_maj ,,,,,,,
 7_7 , 7_7 , 7_7 , 12_maj , 12_maj ,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_7 , 6_7 , 1_maj , 1_maj ,,,,,,,
 8_7 , 8_7 , N , N , N ,,,,,,
 1_maj , x4,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I've Got A Tiger By The Tail,,,,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj N . . , N ,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj N . . ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_maj N . . , N ,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 8_7 ,,,,,,,
 1_maj , 1_7 , 6_7 , 6_7 ,,,,,,,
 8_7 , 8_7 , ->,,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 8_7 1_maj . ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
In The Midnight Hour ,,,,,,,,,,
 11_maj , 8_maj , 6_maj , 4_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj ,,,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 11_maj , 8_maj ,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 11_maj , 8_maj ,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 11_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 8_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj , 1_maj 6_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
It's Only Rock and Roll (But I Like It) ,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . ,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,
 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 11_maj 6_maj , 11_maj 6_maj , 1_maj , 1_maj , 1_maj 
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . ,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,
 6_maj , 6_maj , 1_maj , 1_maj , 6_maj , 6_maj , 11_maj 6_maj , 11_maj 6_maj , 1_maj , 1_maj , 1_maj 
 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 1_maj , 6_maj 4_maj 1_maj . , 1_maj , 1_maj 
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj 11_maj , 6_maj 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj , x12,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Johnny Reb,,,,,,,,,,
 1_maj , 6_maj 1_maj , 1_maj , 6_maj 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj , 1_maj ,,,,,,
 1_maj , 6_maj 1_maj , 1_maj , 8_7 ,,,,,,,
 6_maj , 1_maj , 1_maj , 8_7 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj . . 8_7 ,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Last Kiss,,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Last Kiss,,,,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Last Kiss,,,,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Last Kiss,,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Last Kiss,,,,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Let Me Get To Know You,,,,,,,,,,
 1_min , 6_min7 , 8_sus4 , 8_maj ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj ,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj ,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 0:maj 11_maj , 4_maj , 0:maj 11_maj , 4_maj 4_7 ,,,,,,,
 8_7 , 1_min 1_min/b7 , 0:maj ,,,,,,,,
 8_sus4 , 8_maj ,,,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj ,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 0:maj 11_maj , 4_maj , 0:maj 11_maj , 4_7 ,,,,,,,
 8_7 , 1_min 1_min/b7 , 0:maj ,,,,,,,,
 8_sus4 , 8_maj ,,,,,,,,,
 0:maj 11_maj , 4_maj , 0:maj 11_maj , 4_7 ,,,,,,,
 8_7 , 1_min 1_min/b7 , 0:maj ,,,,,,,,
 8_sus4 , 8_maj ,,,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj , 1_min ,,,,,,,
 1_min , 6_min7 , 8_sus4 8_maj ,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 0:maj 11_maj , 4_maj , 0:maj 11_maj , 4_7 ,,,,,,,
 8_7 , 1_min 1_min/b7 , 0:maj , 8_sus4 8_maj ,,,,,,,
 0:maj 11_maj , 4_maj , 0:maj 11_maj , 4_7 , 8_sus4 ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Letter Full of Tears,,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 5_7 , 5_7 , 6_maj , 7_dim7 ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 1_7 ,,,,,,,,,
 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 10_min ,,,,,,,
 3_7 , 3_7 , 8_7 , 8_7 ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 5_7 , 5_7 , 6_maj , 7_dim7 ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min , 1_maj ,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Letter Full of Tears,,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 5_7 , 5_7 , 6_maj , 7_dim7 ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 1_7 ,,,,,,,,,
 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 10_min ,,,,,,,
 3_7 , 3_7 , 8_7 , 8_7 ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 5_7 , 5_7 , 6_maj , 7_dim7 ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min , 1_maj ,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Life Is A Carnival,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 6_maj , 6_7 , 1_7 , 1_7 ,,,,,,,
 3_min7 1_maj/3 , 6_maj 8_maj , 1_maj 1_sus4 1_maj 1_sus2 ,,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 1_maj/5 1_maj . 11_maj , 11_maj 11_maj/9 , 1_maj/5 1_maj . 11_maj , 1_maj ,,,,,,,
